Attribute	Label	Weight
word.prefix3:Zwi	O	-0.061891
word.prefix2:Ri	B-LOC	-0.062144
next_word.lower():draaide	O	-0.062749
prev_word.lower():ze	O	-0.062841
word.prefix2:Lo	I-LOC	-0.063467
word.lower():20	O	-0.063835
word.suffix3:20	O	-0.063835
word.suffix2:20	O	-0.063835
word.prefix3:20	O	-0.063835
word.suffix3:ham	O	-0.064888
word.suffix3:eër	O	-0.065037
word.suffix2:ër	O	-0.065037
word.suffix3:ert	B-LOC	-0.065043
word.prefix2:Gr	B-PER	-0.065563
word.prefix2:Go	B-PER	-0.065789
word.lower():o.	O	-0.066036
word.suffix3:O.	O	-0.066036
word.suffix2:O.	O	-0.066036
word.prefix3:O.	O	-0.066036
word.prefix2:O.	O	-0.066036
word.wordshape():Xx	B-MISC	-0.066078
word.prefix3:Sni	O	-0.06648
word.suffix3:eer	B-PER	-0.066528
word.lower():beer	O	-0.066683
word.prefix3:Sto	O	-0.066814
next_word.lower():al	B-PER	-0.067294
next_word.lower():ligt	I-LOC	-0.067551
word.suffix3:ane	O	-0.070735
word.lower():de	B-PER	-0.07075
next_word.lower():nou	O	-0.071423
next_word.lower():.	B-MISC	-0.072534
prev_word.lower():”	O	-0.072726
word.prefix2:Ni	O	-0.072953
next_word.lower():bie	I-PER	-0.073337
prev_word.lower():ôlle	O	-0.073606
word.prefix3:fle	O	-0.07384
prev_word.istitle()	I-MISC	-0.075087
word.suffix2:ie	B-MISC	-0.075862
word.suffix2:el	O	-0.076889
word.suffix3:agt	O	-0.078713
prev_word.lower():echte	O	-0.078777
word.suffix2:ra	B-PER	-0.079982
word.suffix3:erd	O	-0.080317
word.suffix2:sk	O	-0.080416
word.wordshape():xxx	B-LOC	-0.080689
word.wordshape():XXXXXXX	O	-0.081487
word.suffix3:sem	O	-0.081538
next_word.lower():d'r	O	-0.082399
word.prefix2:Gl	O	-0.082889
word.lower():wils	O	-0.083509
next_word.lower():din	O	-0.08358
word.prefix2:He	B-LOC	-0.084273
word.lower():mevr.	O	-0.084323
word.suffix3:vr.	O	-0.084323
word.suffix3:der	I-PER	-0.084808
word.suffix3:ors	O	-0.084852
word.lower():maiden	O	-0.084853
next_word.lower():in	B-PER	-0.085691
word.suffix3:kou	O	-0.085785
next_word.lower():zuud	O	-0.086267
next_word.lower():praten	O	-0.086376
next_word.lower():teupke	O	-0.086885
word.wordshape():Xxx	B-LOC	-0.087815
word.wordshape():Xxxx	O	-0.08805
prev_word.lower():dochter	O	-0.088365
next_word.lower():schudde	O	-0.088371
word.prefix2:Et	O	-0.088559
word.prefix2:Sp	I-MISC	-0.088991
word.wordshape():xxxxxx	I-LOC	-0.090418
next_word.lower():speulde	O	-0.090895
word.suffix3:ske	O	-0.091304
word.wordshape():xxxx	I-LOC	-0.091578
word.wordshape():Xxx.	O	-0.092214
word.suffix3:ect	O	-0.092534
word.suffix2:ct	O	-0.092534
next_word.lower():wil	O	-0.094097
prev_word.lower():stam	O	-0.094136
word.prefix2:So	B-LOC	-0.094685
word.prefix3:Zud	O	-0.094883
prev_word.lower():dörp	O	-0.095793
prev_word.lower():mouk	O	-0.096962
next_word.lower():ree	O	-0.097374
word.prefix3:maa	O	-0.097884
prev_word.punct	I-LOC	-0.098023
word.lower():dialect	O	-0.099209
word.lower():zieden	O	-0.099424
next_word.lower():waarkt	O	-0.099687
prev_word.isupper()	O	-0.099717
prev_word.lower():harm	O	-0.099852
word.suffix2:en	B-ORG	-0.09987
prev_word.isupper()	I-ORG	-0.10068
word.prefix3:Bru	O	-0.101479
word.suffix2:os	O	-0.101511
word.suffix3:pie	O	-0.101555
word.prefix3:deu	O	-0.102476
word.prefix2:ri	O	-0.104125
next_word.lower():!	B-MISC	-0.105155
next_word.lower():allerdeegs	O	-0.105639
prev_word.lower():provincie	O	-0.105663
word.lower():r	O	-0.105868
prev_word.lower():jurrien	O	-0.107772
prev_word.lower():gouie	O	-0.107903
word.lower():koamer	O	-0.109386
prev_word.lower():plaatje	O	-0.109928
next_word.lower():dokter	O	-0.11146
word.wordshape():Xxxxxxxx	I-ORG	-0.112914
prev_word.lower():stun	O	-0.113204
next_word.lower():wör	O	-0.113443
word.prefix2:st	B-LOC	-0.114422
next_word.lower():ja	B-PER	-0.114512
word.prefix2:Pa	B-LOC	-0.114761
word.lower():doddel	O	-0.11574
word.suffix3:amp	O	-0.115983
word.suffix3:gge	O	-0.116204
word.prefix3:Dod	O	-0.116366
word.lower():ais	O	-0.116699
word.lower():slim	O	-0.116989
next_word.lower():nait	B-LOC	-0.117167
word.suffix3:ulf	O	-0.117972
word.suffix3:ais	O	-0.118624
next_word.lower():komp	O	-0.118756
next_word.lower():bus	O	-0.119958
prev_word.lower():schoot	O	-0.121693
word.suffix2:mp	B-PER	-0.12224
word.suffix2:oo	O	-0.122329
prev_word.lower():mor	B-PER	-0.122454
prev_word.lower():d.	I-PER	-0.124092
prev_word.lower():aarme	B-PER	-0.124486
next_word.lower():meulen	O	-0.126073
prev_word.lower():dokter	O	-0.12614
word.prefix2:Me	B-LOC	-0.129462
next_word.lower():aovend	O	-0.13037
word.prefix2:Ha	B-MISC	-0.131514
word.suffix3:pen	B-LOC	-0.1334
word.suffix2:er	B-ORG	-0.133535
word.lower():wet	O	-0.134736
prev_word.lower():willem	O	-0.134759
word.suffix2:je	B-MISC	-0.134834
next_word.lower():ien	O	-0.134893
next_word.lower():die	O	-0.135097
word.prefix3:Ach	O	-0.135303
word.suffix3:ret	O	-0.135459
prev_word.lower():,	B-MISC	-0.135544
word.suffix2:no	O	-0.135737
word.lower():sunt	O	-0.135742
word.lower():a.	O	-0.135855
word.prefix2:Au	O	-0.137243
prev_word.lower():tot	O	-0.137417
next_word.lower():hetter	O	-0.139578
word.prefix2:Sa	B-LOC	-0.140071
next_word.lower():maor	O	-0.140752
word.prefix2:Dr	B-PER	-0.141643
word.prefix2:Gr	I-PER	-0.141933
word.prefix3:Bla	O	-0.142102
word.prefix2:Po	I-LOC	-0.142856
next_word.lower():laip	O	-0.144411
word.wordshape():xxxxxx	I-PER	-0.144562
word.suffix3:lln	O	-0.144653
word.prefix2:Zu	O	-0.144754
word.prefix3:Die	B-PER	-0.145456
word.prefix3:Wie	B-PER	-0.147741
prev_word.lower():dikke	O	-0.14775
next_word.lower():tou	I-PER	-0.14961
word.lower():gôlln	O	-0.150878
word.prefix3:Rag	B-PER	-0.151021
word.suffix3:mui	O	-0.15137
word.prefix2:Ru	B-LOC	-0.152073
word.suffix2:ui	O	-0.152529
next_word.lower():en	B-MISC	-0.15287
prev_word.lower():naam	O	-0.153127
word.lower():westen	O	-0.15341
next_word.lower():haspelde	O	-0.155054
word.lower():bus	O	-0.155676
next_word.lower():holt	O	-0.155861
word.suffix3:oer	I-PER	-0.156203
word.prefix3:Hoo	O	-0.15653
word.lower():jaantje	B-PER	-0.156706
word.prefix2:Gr	I-LOC	-0.157059
word.suffix2:ms	O	-0.157635
word.prefix3:Lij	O	-0.157706
word.suffix3:K.	B-PER	-0.157748
word.suffix2:K.	B-PER	-0.157748
word.prefix3:K.	B-PER	-0.157748
word.prefix2:K.	B-PER	-0.157748
word.lower():k.	B-PER	-0.157992
next_word.lower():is	B-MISC	-0.158115
prev_word.lower():aandere	O	-0.158249
next_word.lower():hên	O	-0.15862
prev_word.lower():uit	O	-0.159504
next_word.lower():oost	O	-0.160264
word.prefix2:Jo	O	-0.161337
prev_word.lower()::	B-PER	-0.161446
next_word.lower():daind	O	-0.161522
prev_word.lower():dat	O	-0.161715
prev_word.lower():no	O	-0.16258
next_word.lower():brug	O	-0.162809
next_word.lower():waart	O	-0.162911
prev_word.lower():ze	B-PER	-0.163466
word.prefix2:Bl	O	-0.163478
word.wordshape():Xxxxxx	I-ORG	-0.164056
prev_word.lower():k.	B-PER	-0.164392
word.suffix3:mel	O	-0.16791
next_word.lower():ze	B-PER	-0.16941
prev_word.lower():ten	O	-0.169688
prev_word.lower():grönneger	I-MISC	-0.169798
next_word.lower()::	B-LOC	-0.170325
word.suffix3:ren	B-LOC	-0.170404
word.prefix2:Me	O	-0.170458
word.prefix3:Han	O	-0.171163
word.suffix3:tse	B-MISC	-0.171521
word.prefix3:Kok	O	-0.171645
prev_word.lower():lewe	O	-0.171695
word.suffix3:oat	O	-0.172194
word.suffix3:oot	O	-0.17394
word.prefix2:Za	B-PER	-0.17434
word.prefix3:Lop	B-LOC	-0.174655
next_word.lower():daor	O	-0.175109
word.prefix3:Wol	O	-0.175421
next_word.isupper()	I-PER	-0.176322
word.prefix3:Pri	O	-0.17763
word.lower():zöndag	O	-0.177696
next_word.lower():daip	O	-0.178609
word.suffix3:röt	O	-0.17866
word.suffix3:zus	O	-0.178783
word.lower():jais	O	-0.179821
word.prefix2:Gi	O	-0.180133
prev_word.lower():dee	O	-0.180902
word.lower():kampen	O	-0.181248
word.suffix3:oom	O	-0.182405
word.suffix2:et	B-LOC	-0.182553
next_word.lower():zeggen	B-LOC	-0.183007
word.suffix2:st	B-LOC	-0.183055
word.wordshape():xxxx	B-LOC	-0.183637
word.lower():bakker	O	-0.183765
word.suffix3:Wet	O	-0.184275
prev_word.lower():ken	O	-0.184349
prev_word.lower():trok	O	-0.184703
word.suffix2:ik	O	-0.185365
word.wordshape():Xxxxxxxxxxxx	B-PER	-0.185567
word.prefix3:Hoa	O	-0.185942
word.suffix3:old	O	-0.187438
word.lower():bonte	O	-0.188338
word.suffix3:ord	O	-0.188781
word.prefix2:Za	O	-0.189147
next_word.lower():griep	O	-0.190647
prev_word.lower():want	O	-0.190828
prev_word.lower():mit	O	-0.191292
word.prefix3:Ren	O	-0.19152
next_word.lower():greep	O	-0.192402
next_word.lower():laans	O	-0.192447
next_word.isdigit()	B-MISC	-0.192726
next_word.lower():,	B-PER	-0.19274
word.suffix3:erd	B-PER	-0.193295
word.prefix3:Sch	B-MISC	-0.193939
word.prefix2:Sc	B-MISC	-0.193939
word.wordshape():xx	B-MISC	-0.194475
word.prefix3:Maa	O	-0.195439
prev_word.lower():jan	O	-0.195865
next_word.lower():goan	O	-0.197084
word.prefix3:Gro	B-PER	-0.197729
prev_word.lower():luken	O	-0.197916
prev_word.lower():joar	O	-0.198083
next_word.lower():rietuug	O	-0.19809
word.suffix2:es	B-MISC	-0.198528
word.suffix3:ere	O	-0.199729
word.suffix3:ote	B-LOC	-0.200007
next_word.lower():de	B-MISC	-0.20104
word.prefix3:Die	O	-0.202086
prev_word.lower():echt	O	-0.202183
word.wordshape():XX	I-PER	-0.202196
word.suffix2:r.	O	-0.202454
word.ingazetteer	I-MISC	-0.203777
prev_word.lower():as	O	-0.203855
word.suffix3:ijt	O	-0.204021
word.suffix2:jt	O	-0.204021
word.prefix2:Mo	B-PER	-0.204425
next_word.lower():luipen	O	-0.204958
word.prefix2:'t	O	-0.204972
word.lower():zoaterdag	O	-0.205652
word.suffix2:nd	B-MISC	-0.206328
word.wordshape():Xxxxx	B-LOC	-0.2078
bias	I-MISC	-0.208551
word.prefix3:van	O	-0.209051
word.prefix2:De	O	-0.210053
word.lower():ainoogje	O	-0.211368
word.lower():dik	O	-0.215844
word.suffix3:oop	O	-0.216113
word.prefix2:Mu	I-PER	-0.216399
next_word.lower():!	B-LOC	-0.217797
next_word.lower():liggen	O	-0.218004
next_word.lower():moar	B-PER	-0.218042
word.prefix2:Ha	B-LOC	-0.218275
word.lower():bosch	O	-0.218773
word.suffix3:Dik	O	-0.219119
prev_word.lower():haar	O	-0.219357
word.prefix2:Ho	B-PER	-0.219998
next_word.lower():maart	O	-0.220026
word.prefix2:Li	O	-0.220499
prev_word.punct	I-MISC	-0.220701
word.prefix3:Min	O	-0.221444
next_word.lower():pott	O	-0.221833
word.prefix3:Nei	O	-0.222314
word.prefix3:Vlo	O	-0.223507
prev_word.lower():tante	O	-0.22392
prev_word.lower():al	O	-0.224083
word.prefix3:Gal	O	-0.224356
next_word.lower():zegende	O	-0.224906
prev_word.lower():joen	O	-0.225639
word.suffix2:mp	O	-0.226619
word.suffix3:gel	O	-0.226735
word.prefix3:Jai	B-PER	-0.226891
next_word.lower():wodde	O	-0.226967
next_word.lower():'n	B-MISC	-0.228236
word.suffix3:ees	O	-0.228655
word.suffix2:mi	O	-0.230729
word.lower():d.	I-PER	-0.231614
word.suffix3:D.	I-PER	-0.232108
word.suffix2:D.	I-PER	-0.232108
word.prefix3:D.	I-PER	-0.232108
word.prefix2:D.	I-PER	-0.232108
word.prefix2:Ja	I-PER	-0.232304
word.prefix3:Koo	O	-0.232382
word.lower():roege	O	-0.232707
word.lower():pelitie	O	-0.236033
word.suffix3:aon	O	-0.236734
prev_word.lower():aan	B-MISC	-0.237957
prev_word.lower()::	B-LOC	-0.238045
prev_word.lower():de	B-ORG	-0.240211
next_word.lower():veul	O	-0.240393
word.suffix3:ils	O	-0.240944
next_word.lower():om	O	-0.241429
word.suffix2:ag	B-LOC	-0.242269
word.prefix2:Vr	B-LOC	-0.242297
word.suffix2:n.	O	-0.242792
word.prefix3:Hao	O	-0.243365
word.prefix2:Bl	B-LOC	-0.244011
word.suffix2:ul	O	-0.245658
word.prefix2:Su	O	-0.24631
word.suffix3:hap	O	-0.248015
next_word.lower():ter	O	-0.248207
word.prefix2:16	O	-0.248402
word.prefix3:Bie	O	-0.248495
word.lower():twaide	O	-0.248548
next_word.lower():oet	B-PER	-0.25071
prev_word.lower():jim	O	-0.25196
next_word.lower():lait	O	-0.25228
word.suffix2:se	B-LOC	-0.252898
word.prefix3:App	O	-0.253207
next_word.lower():gek	O	-0.254555
word.prefix3:Bak	O	-0.256215
next_word.lower():kroop	O	-0.256323
next_word.lower():weg	B-PER	-0.256488
word.prefix3:Han	B-PER	-0.256513
word.suffix2:lf	O	-0.257242
word.wordshape():XXXXXXXXXXX	O	-0.258351
next_word.lower():proatte	O	-0.258777
word.lower():oll'	O	-0.259191
word.suffix3:jke	O	-0.259333
word.lower():maart	O	-0.259653
next_word.lower():,	I-MISC	-0.259804
word.suffix2:nd	B-PER	-0.260204
word.wordshape():Xxxxxxx	I-LOC	-0.260439
next_word.lower():hengoan	O	-0.260905
word.suffix3:lse	O	-0.263612
word.prefix3:ter	O	-0.263871
word.prefix3:HAA	I-PER	-0.264116
prev_word.lower():'s	B-MISC	-0.264631
word.suffix3:aik	O	-0.264672
word.wordshape():xxxxxxxx	B-MISC	-0.264829
next_word.lower():een	O	-0.265703
word.suffix2:lm	O	-0.26942
word.suffix2:RN	O	-0.271548
prev_word.lower():dat	B-LOC	-0.272106
next_word.lower():laipen	O	-0.272572
word.suffix2:ug	O	-0.273182
word.lower():blauw	O	-0.274121
word.prefix3:Sti	O	-0.274853
word.lower():jans	B-PER	-0.275153
word.suffix3:aam	O	-0.276321
next_word.lower():blijft	O	-0.276325
next_word.isdigit()	B-PER	-0.276368
word.prefix2:Ve	B-PER	-0.276902
word.suffix3:iek	O	-0.277665
word.lower():bobbel	O	-0.278682
word.lower():twaalf	O	-0.278962
word.suffix3:ags	O	-0.280734
word.lower():maaier	O	-0.281821
prev_word.lower():n.	O	-0.282194
next_word.lower():wet	O	-0.282495
word.prefix3:rie	O	-0.282572
next_word.lower():jaan	O	-0.282604
next_word.lower():soest	O	-0.282695
next_word.lower():spraok	B-MISC	-0.282833
word.lower():de	O	-0.283202
next_word.lower():!	I-PER	-0.283234
next_word.lower():mos	B-PER	-0.284475
word.lower():snieder	O	-0.284773
word.suffix2:el	B-MISC	-0.285377
word.suffix3:goa	O	-0.285865
prev_word.punct	B-PER	-0.287071
next_word.lower():bere	O	-0.288018
word.suffix3:noa	O	-0.288789
word.suffix3:ooi	O	-0.289334
word.suffix3:cht	B-PER	-0.290672
word.suffix2:ht	B-PER	-0.290797
word.prefix2:AI	O	-0.293885
word.suffix3:ete	O	-0.29425
word.suffix3:de	O	-0.295106
word.prefix3:de	O	-0.295106
prev_word.lower():bij	O	-0.295659
next_word.lower():joe	O	-0.296426
prev_word.lower():oll'	O	-0.298369
word.wordshape():xxxx	I-PER	-0.299801
prev_word.lower():kookt	O	-0.301179
word.wordshape():xxx	I-PER	-0.302021
next_word.lower():de	B-PER	-0.302392
word.suffix2:ie	O	-0.302942
word.suffix3:zen	I-PER	-0.305225
word.prefix3:Kre	O	-0.305906
word.suffix2:oi	O	-0.306129
word.suffix3:som	O	-0.306901
next_word.lower():stelde	O	-0.308217
next_word.lower():,	O	-0.308227
word.prefix3:Leg	O	-0.310005
word.prefix3:aov	O	-0.310687
prev_word.lower():evengelie	O	-0.310847
prev_word.lower():vrij	O	-0.311051
word.prefix2:Po	B-PER	-0.31135
next_word.lower():ten	O	-0.312167
word.suffix3:ube	O	-0.312602
word.prefix3:Goo	O	-0.313137
prev_word.lower():begon	O	-0.313962
word.prefix2:om	O	-0.31454
word.lower():spitzen	I-PER	-0.314879
prev_word.lower():w.	I-PER	-0.314879
next_word.lower():meerten	O	-0.314997
word.prefix3:Spi	I-PER	-0.31501
prev_word.lower():maal	O	-0.315347
word.lower():van	O	-0.315801
word.suffix2:AN	O	-0.316925
word.prefix2:An	O	-0.317522
word.suffix3:osk	O	-0.318446
next_word.lower():bon	O	-0.318836
next_word.lower():bie	B-MISC	-0.318842
prev_word.lower():vaoder	O	-0.32015
prev_word.lower():dei	B-PER	-0.321927
word.prefix3:Dai	O	-0.323009
word.prefix2:Ha	O	-0.323574
word.suffix3:vet	O	-0.323865
word.suffix3:and	B-PER	-0.324092
prev_word.lower():ale	O	-0.324236
word.suffix3:den	B-PER	-0.324714
word.prefix2:We	B-PER	-0.324714
next_word.istitle()	I-PER	-0.325621
word.prefix3:Bov	O	-0.326372
word.suffix3:Hom	O	-0.326488
next_word.lower():vlugt	O	-0.327674
word.wordshape():xxxx	B-MISC	-0.330514
next_word.lower():lacht	O	-0.331123
next_word.lower():gain	B-PER	-0.332031
word.suffix3:aan	I-PER	-0.332199
prev_word.lower():oal	O	-0.332202
word.prefix3:Kou	O	-0.332546
word.lower():ten	O	-0.33552
prev_word.lower():lutje	O	-0.335566
word.suffix3:ger	B-LOC	-0.335575
word.suffix2:es	O	-0.335649
prev_word.lower():veur	O	-0.337929
prev_word.lower():in	B-PER	-0.338
prev_word.lower():laive	B-PER	-0.338434
word.suffix3:Ten	O	-0.338848
word.prefix3:Ten	O	-0.338848
word.prefix3:Gru	B-PER	-0.338999
word.prefix2:Bo	O	-0.33902
next_word.lower():mensken	O	-0.339292
word.prefix3:Mal	O	-0.339787
prev_word.lower():goie	O	-0.340304
next_word.lower():kreeg	O	-0.341656
word.wordshape():xxxxxxxxxxxxxx	O	-0.341699
next_word.lower():t	B-PER	-0.342167
word.wordshape():Xxxxxxxxxxxxxxxxxx	O	-0.343291
prev_word.lower():mouder	O	-0.343892
word.wordshape():Xxxxxxx	B-MISC	-0.344442
word.prefix2:li	O	-0.344533
word.prefix2:vr	O	-0.344708
word.prefix2:de	B-MISC	-0.344957
next_word.lower():in	O	-0.345132
next_word.lower():ook	O	-0.346317
prev_word.lower():roip	O	-0.346719
word.prefix2:he	O	-0.347669
prev_word.lower():moar	O	-0.3477
word.prefix2:Ga	O	-0.348149
next_word.lower():pzn	I-PER	-0.349706
word.suffix3:EMA	I-PER	-0.35117
word.suffix2:MA	I-PER	-0.35117
prev_word.lower():domme	O	-0.353193
next_word.istitle()	I-MISC	-0.353411
word.prefix2:ne	O	-0.354183
word.suffix3:dij	O	-0.354491
word.suffix3:zie	O	-0.354589
word.wordshape():Xxxxxxxx	I-LOC	-0.355216
next_word.lower():kampen	O	-0.355954
word.wordshape():X	I-PER	-0.356307
next_word.lower():hadde	O	-0.356901
word.suffix2:er	B-LOC	-0.357322
word.suffix3:mer	O	-0.358751
word.prefix3:Mee	B-LOC	-0.359323
word.lower():zeun	O	-0.359911
word.prefix3:bru	O	-0.359948
word.suffix3:van	O	-0.361921
next_word.lower():vroagen	O	-0.362119
next_word.lower():bosch	O	-0.364734
word.prefix2:Ne	B-PER	-0.36492
prev_word.istitle()	B-MISC	-0.36524
prev_word.lower():verteld	O	-0.365892
word.prefix2:As	O	-0.365923
word.prefix3:der	O	-0.367072
word.prefix3:dia	O	-0.36824
word.suffix3:gen	I-PER	-0.369032
prev_word.lower():kaptaain	O	-0.370472
next_word.lower():dörp	O	-0.370948
next_word.lower():kon	O	-0.372327
prev_word.lower():hait	B-PER	-0.373402
word.suffix3:erk	O	-0.373802
next_word.lower():;	O	-0.374291
word.suffix3:aai	O	-0.374624
word.prefix3:zol	O	-0.375102
word.wordshape():Xxxxxxxxxx	I-MISC	-0.375488
word.lower():zang	O	-0.377639
word.lower():west	O	-0.37842
prev_word.lower():'k	B-PER	-0.379514
next_word.lower():'n	B-PER	-0.380525
word.lower():blaauw	O	-0.38094
word.prefix3:Tjo	O	-0.380947
word.prefix3:Bre	O	-0.381169
word.prefix3:Bon	O	-0.381779
word.prefix2:tw	O	-0.382458
next_word.punct	O	-0.38403
word.prefix3:Tri	O	-0.384415
word.prefix2:La	B-PER	-0.385264
next_word.lower():von	O	-0.386399
next_word.lower():veen	O	-0.386805
word.prefix3:vie	O	-0.387665
next_word.lower():noar	O	-0.388413
prev_word.istitle()	B-PER	-0.388552
word.suffix3:ing	O	-0.389401
word.prefix2:Oo	I-PER	-0.393174
word.prefix2:Sp	I-PER	-0.393655
word.suffix3:orn	O	-0.39606
word.prefix3:Hòl	O	-0.396727
word.prefix2:Hò	O	-0.396727
word.wordshape():Xx	B-LOC	-0.396758
word.istitle()	I-MISC	-0.397724
word.prefix3:Twi	O	-0.397955
word.suffix3:ams	O	-0.398654
word.suffix3:and	O	-0.399244
next_word.lower():beden	O	-0.399694
next_word.lower():maor	B-PER	-0.400885
word.prefix2:Sn	B-LOC	-0.401228
prev_word.lower():kolle	O	-0.401442
word.wordshape():Xxxxx	I-ORG	-0.402754
word.prefix3:Teu	O	-0.404249
prev_word.lower():of	B-PER	-0.404675
word.suffix3:lem	O	-0.406111
word.suffix3:aas	B-PER	-0.408042
next_word.lower():ook	I-PER	-0.408059
prev_word.isdigit()	B-MISC	-0.410279
word.prefix3:Win	O	-0.410652
prev_word.lower():verainen	O	-0.412437
word.prefix3:Hee	O	-0.412461
word.suffix2:ôt	O	-0.414587
prev_word.lower():deur	B-PER	-0.414646
word.lower():aovend	O	-0.414872
word.suffix2:ba	O	-0.416374
word.prefix2:Bo	B-LOC	-0.416707
word.prefix3:Rou	O	-0.41686
prev_word.lower():noar	B-MISC	-0.418598
prev_word.lower():gain	O	-0.418907
word.prefix3:mek	O	-0.42077
word.ingazetteer	B-MISC	-0.422146
word.ingazetteer	B-PER	-0.423965
next_word.lower():wer	O	-0.425839
prev_word.lower():wazzen	O	-0.426097
word.lower():pekel	O	-0.426221
next_word.lower():mie	B-PER	-0.426623
prev_word.lower():gaist	O	-0.426786
word.wordshape():Xxxxxxxxxx	B-PER	-0.427617
word.suffix3:uug	O	-0.427843
word.suffix2:ke	B-LOC	-0.428453
next_word.lower():.	O	-0.428731
word.suffix3:dam	O	-0.429472
prev_word.lower():'n	B-LOC	-0.429872
word.prefix3:Loo	O	-0.430338
word.prefix3:wad	O	-0.430703
word.prefix2:St	B-MISC	-0.430893
word.wordshape():Xxx	I-PER	-0.433562
prev_word.lower():vrou	O	-0.434641
word.suffix3:nat	O	-0.435236
word.prefix2:Ru	O	-0.435707
next_word.lower():mouders	O	-0.437009
word.lower():helpen	O	-0.437919
word.isupper()	I-MISC	-0.438273
word.prefix3:Zol	O	-0.438863
prev_word.lower():om	B-PER	-0.438884
word.prefix2:co	O	-0.438903
prev_word.lower():waren	O	-0.439416
word.prefix3:Pai	O	-0.441093
word.suffix2:rd	O	-0.442084
word.prefix3:Luk	O	-0.44419
prev_word.lower():van	B-MISC	-0.444771
word.lower():engel	O	-0.445606
word.prefix3:Kne	O	-0.445636
prev_word.lower():tussen	O	-0.445696
prev_word.lower():ien	B-PER	-0.446716
word.prefix2:Ek	B-PER	-0.447289
prev_word.lower():ol	O	-0.447569
word.prefix3:Ded	O	-0.447978
word.lower():windenergie	O	-0.449077
prev_word.lower():haile	B-PER	-0.449096
word.prefix3:Vra	O	-0.45012
word.suffix2:ad	O	-0.450459
word.lower():jaizes	B-PER	-0.45212
word.prefix3:pol	O	-0.452372
next_word.lower():,	B-ORG	-0.452864
prev_word.lower():johannes	O	-0.456764
prev_word.lower():groninger	O	-0.45719
next_word.lower():nuigt	O	-0.458152
word.suffix3:see	O	-0.458285
prev_word.lower():ons	B-PER	-0.458649
next_word.lower():’	O	-0.459127
word.lower():grait	O	-0.460367
word.prefix2:du	O	-0.461526
word.prefix2:St	B-PER	-0.462689
word.lower():rietuug	O	-0.462789
word.prefix3:Zoa	O	-0.465166
next_word.lower():dochde	O	-0.468462
word.suffix3:ien	O	-0.469827
prev_word.lower():over	O	-0.470093
word.wordshape():Xxxx	I-ORG	-0.470897
word.prefix3:Kno	O	-0.474694
prev_word.lower():'r	O	-0.47473
next_word.lower():op	B-PER	-0.47537
word.suffix2:de	B-PER	-0.476138
word.wordshape():Xxxxxx'x	O	-0.476182
word.suffix3:n's	O	-0.476182
next_word.lower():ligt	O	-0.476317
word.suffix2:en	I-PER	-0.476943
prev_word.lower():zeun	O	-0.478641
word.prefix3:Med	O	-0.479614
prev_word.lower():zellen	O	-0.479663
word.suffix3:ijs	O	-0.479921
word.suffix2:js	O	-0.479921
word.suffix3:nje	O	-0.480661
next_word.lower():gong	O	-0.481433
word.suffix3:oul	O	-0.482432
next_word.lower():keek	O	-0.484239
word.suffix2:nz	O	-0.484411
word.suffix3:enz	O	-0.485301
word.suffix3:uid	O	-0.485479
prev_word.lower():veur	B-LOC	-0.486739
word.lower():vraizen	O	-0.486851
